Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034261	32115315399	21517436	251895744	1533552	331	9343971	13088132	0	174102536	33	227	30537106877	0	189607388	4096	90	6600
1678034263	32599646130	21838637	253319064	1547247	333	9420029	13159536	0	174171684	33	227	30959567583	0	191313909	4096	91	6654
1678034265	33066496310	22148294	254786272	1561502	335	9489534	13228948	0	174238232	33	227	31401779441	0	192778718	4096	92	6706
1678034267	33526329814	22453307	256207114	1575198	337	9501797	13241148	0	174248356	33	226	31861825495	0	194282053	4096	92	6758
1678034269	33935447737	22724610	257387872	1586523	339	9585834	13325132	0	174332368	33	227	32230935162	0	195663802	4096	93	6805
1678034271	34391178947	23026974	258882448	1600821	341	9586911	13326168	0	174329944	33	227	32685607224	0	197313578	4096	93	6860
1678034273	34868472519	23343481	260164484	1613009	343	9597258	13333888	0	174336996	33	227	33126501346	0	198861120	4096	94	6914
1678034275	35349305464	23662531	261639343	1627152	345	9647047	13383640	0	174384816	33	226	33580550386	0	200559308	4096	94	6969
1678034277	35782683473	23949940	262883334	1638948	347	9723410	13459920	0	174458724	33	227	33998728547	0	202004994	4096	95	7019
1678034279	36300162306	24293115	264599108	1653661	349	9785733	13522212	0	174518724	33	226	34465242037	0	203691678	4096	96	7074
1678034281	36761503605	24599244	266182034	1666761	351	9811636	13548072	0	174540688	33	227	34914866305	0	205257281	4096	96	7129
1678034283	37247372150	24921610	267855711	1680931	353	9871019	13607368	0	174598120	33	227	35378955745	0	206859272	4096	97	7183
1678034285	37679215554	25208068	269309378	1693030	355	9956373	13692632	0	174681784	33	226	35794859681	0	208329178	4096	97	7234
1678034287	38188623712	25545967	270977094	1706768	357	10069636	13805828	0	174792080	33	225	36252016574	0	209961188	4096	98	7288
1678034289	38655138005	25855423	272584140	1720341	359	10056711	13792864	0	174778136	33	227	36726429902	0	211525299	4096	98	7341
1678034291	39113943403	26159810	274088550	1732888	361	10093662	13829788	0	174810420	33	226	37135452092	0	212992649	4096	99	7391
1678034293	39594105013	26478399	275727886	1746721	363	10143328	13879400	0	174857372	33	224	37594318542	0	214654583	4096	100	7447
1678034295	40083852515	26803368	277409279	1760609	365	10257675	13993672	0	174969104	33	227	38066906734	0	216294763	4096	100	7503
1678034297	40547326214	27110801	279023460	1774403	367	10251800	13987720	0	174963160	33	227	38508250331	0	217760109	4096	101	7554
1678034299	41052992474	27446202	280699923	1788442	369	10306450	14042268	0	175012644	33	227	38983452108	0	219403197	4096	102	7609
1678034301	41561483287	27783537	282429587	1803238	371	10408015	14143748	0	175111184	33	227	39464426740	0	220971190	4096	102	7664
1678034303	42016222792	28085242	283961551	1816190	373	10462437	14198084	0	175161656	33	227	39884471337	0	222471340	4096	103	7715
1678034305	42517317773	28417599	285621113	1830122	375	10461158	14196680	0	175157384	33	226	40362008323	0	224131411	4096	103	7769
1678034307	43037495082	28762591	287352162	1844765	377	10573392	14308836	0	175267396	33	227	40847808916	0	225737924	4096	104	7826
1678034309	43492928450	29064684	288797563	1856752	379	10668635	14403992	0	175360100	33	226	41286469986	0	227218503	4096	105	7876
1678034311	44010363835	29407842	290582429	1872068	381	10746610	14481884	0	175429860	33	226	41769133653	0	228832809	4096	105	7933
1678034313	44513604253	29741592	292167613	1885192	383	10773816	14509008	0	175457960	33	227	42240700796	0	230482113	4096	106	7988
1678034315	44906736200	30002551	293674102	1897623	385	10799047	14534108	0	175482380	33	226	42614433466	0	231974907	4096	106	8039
1678034317	45363674529	30305759	295304481	1911001	387	10852077	14587096	0	175530456	33	227	43047845709	0	233611262	4096	107	8095
